11.9 -0.808106 -0.248098 -0.328998
11.95 -0.820923 -0.264671 -0.333883
12 -0.834576 -0.281483 -0.338552
12.05 -0.849074 -0.298523 -0.343001
12.1 -0.86443 -0.31578 -0.347225
12.15 -0.880654 -0.333242 -0.351221
12.2 -0.897755 -0.350899 -0.354985
12.25 -0.915745 -0.368737 -0.358513
12.3 -0.93463 -0.386746 -0.361802
12.35 -0.95442 -0.404914 -0.364848
12.4 -0.975122 -0.423227 -0.367649
12.45 -0.996743 -0.441675 -0.370201
12.5 -1.01929 -0.460244 -0.372501
12.55 -1.04277 -0.478921 -0.374548
12.6 -1.06718 -0.497694 -0.376338
12.65 -1.09254 -0.516551 -0.377869
12.7 -1.11884 -0.535477 -0.379139
12.75 -1.14608 -0.55446 -0.380146
12.8 -1.17428 -0.573487 -0.380888
12.85 -1.20343 -0.592545 -0.381363
12.9 -1.23353 -0.611619 -0.381571
12.95 -1.26459 -0.630697 -0.381509
13 -1.2966 -0.649765 -0.381177
13.05 -1.32956 -0.66881 -0.380574
13.1 -1.36348 -0.687818 -0.379699
13.15 -1.39834 -0.706776 -0.378551
13.2 -1.43415 -0.725669 -0.37713
13.25 -1.47091 -0.744484 -0.375437
13.3 -1.5086 -0.763208 -0.37347
13.35 -1.54722 -0.781826 -0.37123
13.4 -1.58678 -0.800326 -0.368718
13.45 -1.62725 -0.818693 -0.365934
13.5 -1.66864 -0.836914 -0.362878
13.55 -1.71094 -0.854976 -0.359552
13.6 -1.75414 -0.872865 -0.355957
13.65 -1.79822 -0.890567 -0.352095
13.7 -1.84319 -0.908069 -0.347966
13.75 -1.88902 -0.925359 -0.343572
13.8 -1.93572 -0.942422 -0.338915
13.85 -1.98326 -0.959245 -0.333997
13.9 -2.03164 -0.975817 -0.328821
13.95 -2.08084 -0.992123 -0.323389
14 -2.13084 -1.00815 -0.317703
14.05 -2.18164 -1.02389 -0.311766
14.1 -2.23323 -1.03932 -0.305581
14.15 -2.28557 -1.05444 -0.299151
14.2 -2.33866 -1.06923 -0.29248
14.25 -2.39249 -1.08368 -0.285571
14.3 -2.44702 -1.09779 -0.278427
14.35 -2.50226 -1.11152 -0.271052
14.4 -2.55817 -1.12489 -0.263451
14.45 -2.61474 -1.13786 -0.255627
14.5 -2.67195 -1.15044 -0.247585
14.55 -2.72977 -1.16262 -0.239329
14.6 -2.7882 -1.17437 -0.230864
14.65 -2.8472 -1.1857 -0.222194
14.7 -2.90676 -1.19659 -0.213324
14.75 -2.96685 -1.20703 -0.20426
14.8 -3.02746 -1.21701 -0.195006
14.85 -3.08855 -1.22652 -0.185568
14.9 -3.1501 -1.23556 -0.175951
14.95 -3.21209 -1.24412 -0.166162
15 -3.2745 -1.25218 -0.156205
15.05 -3.3373 -1.25973 -0.146087
15.1 -3.40047 -1.26678 -0.135813
15.15 -3.46397 -1.27331 -0.12539
15.2 -3.52779 -1.27932 -0.114823
15.25 -3.59189 -1.28479 -0.10412
15.3 -3.65626 -1.28972 -0.0932867
15.35 -3.72086 -1.29412 -0.0823292
15.4 -3.78566 -1.29795 -0.0712546
15.45 -3.85064 -1.30124 -0.0600695
15.5 -3.91577 -1.30396 -0.048781
15.55 -3.98103 -1.30611 -0.0373954
15.6 -4.04637 -1.3077 -0.0259201
15.65 -4.11179 -1.3087 -0.0143622
15.7 -4.17724 -1.30913 -0.00272884
15.75 -4.24269 -1.30897 0.00897238
15.8 -4.30812 -1.30823 0.0207352
15.85 -4.3735 -1.3069 0.0325514
15.9 -4.4388 -1.30497 0.0444137
15.95 -4.50399 -1.30245 0.0563151
16 -4.56904 -1.29934 0.0682476
16.05 -4.63392 -1.29563 0.0802043
16.1 -4.69859 -1.29132 0.0921766
16.15 -4.76304 -1.28641 0.104158
16.2 -4.82722 -1.2809 0.11614
16.25 -4.89112 -1.27479 0.128115
16.3 -4.95469 -1.26809 0.140076
16.35 -5.01792 -1.26079 0.152016
16.4 -5.08076 -1.25289 0.163925
16.45 -5.1432 -1.24439 0.175797
16.5 -5.20519 -1.23531 0.187624
16.55 -5.26672 -1.22563 0.199398
16.6 -5.32775 -1.21537 0.211112
16.65 -5.38825 -1.20452 0.222757
16.7 -5.44819 -1.19309 0.234328
16.75 -5.50755 -1.18109 0.245815
16.8 -5.56629 -1.16851 0.257211
16.85 -5.62439 -1.15537 0.268509
16.9 -5.68182 -1.14166 0.279701
16.95 -5.73855 -1.1274 0.290781
17 -5.79455 -1.11258 0.301739
17.05 -5.8498 -1.09722 0.31257
17.1 -5.90427 -1.08133 0.323267
17.15 -5.95792 -1.0649 0.333821
17.2 -6.01075 -1.04795 0.344225
17.25 -6.06271 -1.03048 0.354474
17.3 -6.11379 -1.0125 0.36456
17.35 -6.16396 -0.994022 0.374475
17.4 -6.21319 -0.975054 0.384214
17.45 -6.26145 -0.955603 0.39377
17.5 -6.30874 -0.935679 0.403136
17.55 -6.35502 -0.915292 0.412305
17.6 -6.40026 -0.894451 0.421272
17.65 -6.44446 -0.873167 0.430031
17.7 -6.48758 -0.851451 0.438574
17.75 -6.5296 -0.829313 0.446897
17.8 -6.5705 -0.806764 0.454993
17.85 -6.61027 -0.783816 0.462857
17.9 -6.64888 -0.760482 0.470483
17.95 -6.68631 -0.736771 0.477866
18 -6.72255 -0.712698 0.485001
18.05 -6.75758 -0.688275 0.491882
18.1 -6.79138 -0.663514 0.498504
18.15 -6.82393 -0.638428 0.504863
18.2 -6.85522 -0.613031 0.510955
18.25 -6.88523 -0.587337 0.516773
18.3 -6.91395 -0.561358 0.522316
18.35 -6.94136 -0.535109 0.527576
18.4 -6.96746 -0.508605 0.532553
18.45 -6.99222 -0.481858 0.53724
18.5 -7.01564 -0.454885 0.541636
18.55 -7.03771 -0.427699 0.545735
18.6 -7.05841 -0.400316 0.549536
18.65 -7.07774 -0.37275 0.553035
18.7 -7.09569 -0.345017 0.556228
18.75 -7.11224 -0.317132 0.559115
18.8 -7.1274 -0.289111 0.561691
18.85 -7.14115 -0.260968 0.563955
18.9 -7.1535 -0.23272 0.565904
18.95 -7.16443 -0.204383 0.567537
19 -7.17394 -0.175972 0.568852
19.05 -7.18203 -0.147503 0.569848
19.1 -7.18869 -0.118992 0.570522
19.15 -7.19393 -0.090456 0.570875
19.2 -7.19774 -0.0619102 0.570905
19.25 -7.20012 -0.0333709 0.570612
19.3 -7.20108 -0.00485446 0.569994
19.35 -7.20061 0.023623 0.569052
19.4 -7.19872 0.0520453 0.567786
19.45 -7.19541 0.0803961 0.566196
19.5 -7.19069 0.108659 0.564282
19.55 -7.18455 0.136819 0.562045
19.6 -7.17701 0.164858 0.559486
19.65 -7.16807 0.192762 0.556605
19.7 -7.15774 0.220513 0.553404
19.75 -7.14602 0.248096 0.549884
19.8 -7.13293 0.275496 0.546048
19.85 -7.11848 0.302695 0.541895
19.9 -7.10267 0.32968 0.537429
19.95 -7.08552 0.356433 0.532653
20 -7.06703 0.382939 0.527568
20.05 -7.04723 0.409184 0.522177
20.1 -7.02612 0.435151 0.516483
20.15 -7.00372 0.460827 0.510488
20.2 -6.98005 0.486195 0.504197
20.25 -6.95511 0.511241 0.497613
20.3 -6.92893 0.53595 0.490739
20.35 -6.90153 0.560309 0.483579
20.4 -6.87291 0.584303 0.476137
20.45 -6.8431 0.607918 0.468418
20.5 -6.81213 0.631139 0.460425
20.55 -6.78 0.653955 0.452164
20.6 -6.74674 0.676351 0.443639
20.65 -6.71237 0.698314 0.434856
20.7 -6.67692 0.719831 0.425818
20.75 -6.6404 0.74089 0.416532
20.8 -6.60284 0.761479 0.407003
20.85 -6.56426 0.781586 0.397237
20.9 -6.52469 0.801198 0.387239
20.95 -6.48415 0.820305 0.377015
21 -6.44267 0.838895 0.366573
21.05 -6.40027 0.856957 0.355917
21.1 -6.35699 0.874482 0.345054
21.15 -6.31284 0.891458 0.333991
21.2 -6.26785 0.907877 0.322734
21.25 -6.22206 0.923728 0.311291
21.3 -6.17549 0.939002 0.299668
21.35 -6.12817 0.95369 0.287873
21.4 -6.08013 0.967785 0.275912
21.45 -6.0314 0.981278 0.263793
21.5 -5.98202 0.994161 0.251524
21.55 -5.932 1.00643 0.239111
21.6 -5.88139 1.01807 0.226563
21.65 -5.8302 1.02908 0.213888
21.7 -5.77849 1.03945 0.201093
21.75 -5.72627 1.04919 0.188187
21.8 -5.67358 1.05827 0.175176
21.85 -5.62046 1.0667 0.162071
21.9 -5.56692 1.07447 0.148877
21.95 -5.51302 1.08159 0.135605
22 -5.45878 1.08803 0.122262
22.05 -5.40423 1.09381 0.108857
22.1 -5.34941 1.09892 0.0953971
22.15 -5.29435 1.10335 0.0818927
22.2 -5.23908 1.1071 0.0683515
22.25 -5.18365 1.11018 0.0547816
22.3 -5.12808 1.11258 0.0411921
22.35 -5.0724 1.1143 0.0275918
22.4 -5.01666 1.11534 0.013989
22.45 -4.96088 1.1157 0.00039293
22.5 -4.9051 1.11537 -0.0131887
22.55 -4.84936 1.11438 -0.0267464
22.6 -4.79368 1.1127 -0.0402714
22.65 -4.7381 1.11035 -0.0537558
22.7 -4.68265 1.10732 -0.06719
22.75 -4.62737 1.10363 -0.0805658
22.8 -4.5723 1.09927 -0.0938746
22.85 -4.51746 1.09424 -0.107108
22.9 -4.46289 1.08856 -0.120257
22.95 -4.40861 1.08222 -0.133313
23 -4.35467 1.07522 -0.146268
23.05 -4.3011 1.06759 -0.159113
23.1 -4.24793 1.05931 -0.17184
23.15 -4.19518 1.05041 -0.184441
23.2 -4.14289 1.04087 -0.196907
23.25 -4.0911 1.03072 -0.209231
23.3 -4.03983 1.01995 -0.221403
23.35 -3.98912 1.00858 -0.233417
23.4 -3.93898 0.996609 -0.245264
23.45 -3.88946 0.984053 -0.256937
23.5 -3.84059 0.970918 -0.268426
23.55 -3.79238 0.957212 -0.279727
23.6 -3.74487 0.942947 -0.290829
23.65 -3.69809 0.928132 -0.301727
23.7 -3.65207 0.912777 -0.312413
23.75 -3.60682 0.896893 -0.322879
23.8 -3.56238 0.880492 -0.333119
23.85 -3.51878 0.863584 -0.343127
23.9 -3.47603 0.846182 -0.352894
23.95 -3.43417 0.828298 -0.362415
24 -3.39321 0.809944 -0.371682
24.05 -3.35318 0.791133 -0.380691
24.1 -3.3141 0.771878 -0.389435
24.15 -3.276 0.752193 -0.397907
24.2 -3.23889 0.732091 -0.406102
24.25 -3.20279 0.711587 -0.414014
24.3 -3.16773 0.690694 -0.421638
24.35 -3.13373 0.669427 -0.428969
24.4 -3.10079 0.647801 -0.436001
